spine_id	weight_before_D1	weight_after_D1
PT_0_20.Adend1.0.900000	3.9395302183355545	0.001552727447201389
PT_0_20.Adend2.0.471930	12.549983489111538	0.00098636655687609
PT_0_20.Adend3.0.892982	3.1878327503379498	0.001292622067695151
PT_0_21.Adend2.0.138596	5.893246882307484	0.034532115691279244
PT_0_21.Adend3.0.117544	4.480082459761099	0.2033181237189896
PT_0_22.Adend1.0.152632	6.556573331490019	0.004453637016946077
PT_0_22.Bdend.0.963158	5.422638027603205	0.0075265781687747415
PT_0_23.Adend1.0.808772	8.487511274282276	0.001511759284808874
PT_0_23.Adend2.0.128070	3.1891241034061255	0.0022942584223555216
PT_0_23.Bdend.0.507018	3.0764500191149464	0.006480004829245229
PT_0_24.Adend1.0.296491	4.8324162790638825	0.0008173185956854292
PT_0_24.Adend2.0.114035	4.019203941397037	0.0008381420057975303
PT_0_24.Adend3.0.468421	11.825022044398297	0.0006794635554970042
PT_0_24.Bdend.0.219298	7.350230592100978	0.000839748948157196
PT_0_25.Adend1.0.036842	5.463313085075662	0.0015237506038936195
PT_0_25.Adend2.0.503509	8.700795141979937	0.0007739648114197537
PT_0_25.Adend3.0.208772	8.486225485411309	0.0009255487288450416
PT_0_25.Bdend.0.205263	9.766828787932187	0.0010073768808840573
PT_0_26.Adend1.0.875439	10.152613019517204	0.0006683147905212142
PT_0_26.Adend2.0.556140	6.883036712765268	0.0007543845491082145
PT_0_26.Bdend.0.033333	12.895082083626326	0.0008315841637221217
PT_0_27.Adend3.0.598246	9.03980036118974	0.0025245854699901
PT_0_29.Adend1.0.580702	11.466429235304728	0.0007458402927316449
PT_0_29.Adend2.0.071930	10.535218647554075	0.0007335679894515878
PT_0_29.Adend3.0.159649	9.099081683080367	0.0008115265629549614
PT_0_29.Bdend.0.875439	4.577760492420172	0.0011055822289583205
PT_0_30.soma.0.072917	7.181949372069097	0.002813957780156965
PT_0_31.soma.0.427083	7.063347378843335	0.002975745865358116
PT_0_34.soma.0.781250	12.138732220437596	0.0029047238143448985
PT_0_35.soma.0.052083	4.716668025572133	0.002803848220418691
PT_0_37.soma.0.822917	9.948090841112743	0.002949278035899795
PT_0_38.soma.0.177083	3.739207846167674	0.0028581898007028574
PT_0_40.Adend2.0.135088	5.420104840785348	1.8734831342012868
PT_0_40.Adend2.0.471930	9.955192203972342	0.0009855932847792023
PT_0_40.Adend2.0.485965	8.718812580694104	1.3906404787891542
PT_0_40.Adend3.0.163158	12.943945831333123	0.0030424558113173387
PT_0_40.Adend3.0.205263	5.080856204109469	0.01659452612226478
PT_0_40.Bdend.0.047368	4.381441591993109	0.33291039363179475
PT_0_40.Bdend.0.208772	10.630189890942747	0.003953127680109367
PT_0_40.Bdend.0.212281	7.209017908502752	0.013476389116811528
PT_0_40.Bdend.0.222807	7.105603287121192	0.006528791674283928
PT_0_41.Adend1.0.029825	13.631796892362393	0.34708315573622656
PT_0_41.Adend2.0.124561	9.610869503673815	0.015567944013430481
PT_0_41.Adend3.0.882456	14.484413857808523	0.3130756899740373
