spine_id	weight_before_D1	weight_after_D1	weight_restored
PT_0_49.Bdend.0.580702	11.415371527926931	0.004333690404521988	11.415371527926931
PT_0_50.Adend1.0.092982	5.318328882336278	0.2844971053371492	5.318328882336278
PT_0_50.Adend2.0.349123	3.5558470545567777	0.08810017898698908	3.5558470545567777
PT_0_50.Adend2.0.738596	3.50400980596585	0.5243083290399002	3.50400980596585
PT_0_50.Adend3.0.601754	8.288573875204984	0.7718310162405433	8.288573875204984
PT_0_50.Bdend.0.307018	9.001080413682935	0.29999624362766497	9.001080413682935
PT_0_50.Bdend.0.808772	8.344146318411543	1.2872144879355218	8.344146318411543
PT_0_51.Adend1.0.001754	9.169327291293426	0.004560760175862389	9.169327291293426
PT_0_51.Adend1.0.250877	9.264364836892929	2.8920203799146744	9.264364836892929
PT_0_51.Adend1.0.496491	10.951066633334879	0.0062244097084402745	10.951066633334879
PT_0_51.Adend2.0.008772	9.961421494464387	0.14502854183843353	9.961421494464387
PT_0_51.Adend2.0.089474	5.21267155113024	1.4703234916525316	5.21267155113024
PT_0_51.Adend3.0.394737	9.043368353167418	0.006196875873808769	9.043368353167418
PT_0_51.Adend3.0.966667	4.34147990334945	0.10800945064729153	4.34147990334945
PT_0_51.Adend3.0.977193	6.697556870842282	2.711228441712702	6.697556870842282
PT_0_51.Bdend.0.001754	11.46701158426143	0.003442810005715808	11.46701158426143
PT_0_52.Adend1.0.156140	3.879680227436066	0.6934671512633204	3.879680227436066
PT_0_52.Adend1.0.170175	11.24252927404016	0.0009286105444456169	11.24252927404016
PT_0_52.Adend1.0.254386	8.752938303489154	0.30666045403677245	8.752938303489154
PT_0_52.Adend1.0.271930	8.089434033226347	0.021008541675987813	8.089434033226347
PT_0_52.Adend2.0.731579	3.5012426350417676	0.05942333858786565	3.5012426350417676
PT_0_52.Adend3.0.085965	5.925308628979125	1.238595863715747	5.925308628979125
PT_0_52.Adend3.0.328070	9.20622770444712	0.07566346391936843	9.20622770444712
PT_0_52.Bdend.0.829825	7.500131847111538	0.0015854893541105983	7.500131847111538
PT_0_53.Adend2.0.415789	5.978064900398451	1.3568437376418179	5.978064900398451
PT_0_53.Adend3.0.605263	5.418381068876648	2.3373847976213433	5.418381068876648
PT_0_53.Adend3.0.861404	3.4152959077998086	0.48725178116734336	3.4152959077998086
PT_0_53.Bdend.0.342105	7.4922218001466865	0.054345111491177836	7.4922218001466865
PT_0_53.Bdend.0.819298	9.705771204552692	0.019647313759258676	9.705771204552692
PT_0_54.Adend1.0.071930	4.762548548323806	2.1417334297685433	4.762548548323806
PT_0_54.Adend1.0.092982	3.6046963702270487	0.2839821221115618	3.6046963702270487
PT_0_54.Adend1.0.152632	9.410732408514841	2.1885017528727637	9.410732408514841
PT_0_54.Adend1.0.156140	3.8788723550879105	0.6920737772098902	3.8788723550879105
PT_0_54.Adend2.0.026316	6.453439600972406	0.23565373482903582	6.453439600972406
PT_0_54.Adend2.0.650877	8.463439405630314	0.11707260292732585	8.463439405630314
PT_0_54.Adend3.0.314035	9.930027993638532	2.954295123058882	9.930027993638532
PT_0_54.Adend3.0.317544	8.799847413976154	0.39236855468680853	8.799847413976154
PT_0_54.Adend3.0.840351	8.882651849036423	2.0487232598046923	8.882651849036423
PT_0_54.Bdend.0.015789	10.645034079474302	2.4065399237098504	10.645034079474302
PT_0_54.Bdend.0.338596	9.661977118664366	0.01836254170775828	9.661977118664366
PT_0_55.Adend1.0.089474	11.931664981392135	0.04803602264171135	11.931664981392135
PT_0_55.Adend1.0.159649	4.658644890616938	0.12150508162554556	4.658644890616938
PT_0_55.Adend2.0.412281	5.642539566285055	0.2706788365880439	5.642539566285055
PT_0_55.Adend3.0.584211	9.133833373202059	0.016744097576318655	9.133833373202059
PT_0_55.Bdend.0.321053	10.181587823279415	0.00626497550027647	10.181587823279415
PT_0_55.Bdend.0.345614	4.5617561908433215	0.2758374182505354	4.5617561908433215
PT_0_56.Adend1.0.089474	7.917390315543871	0.04805040868664104	7.917390315543871
PT_0_56.Adend1.0.503509	11.786724338433597	0.030342011879495236	11.786724338433597
PT_0_56.Adend1.0.735088	4.1006453831836165	0.605211993273509	4.1006453831836165
PT_0_56.Adend2.0.408772	4.399155652695021	0.015537334353389935	4.399155652695021
PT_0_56.Adend3.0.328070	8.273229766415948	0.07578236149630577	8.273229766415948
PT_0_56.Adend3.0.843860	9.084829698404171	0.09684053519799057	9.084829698404171
PT_0_56.Adend3.0.850877	8.4505599998605	0.0021473887264230372	8.4505599998605
PT_0_56.Bdend.0.008772	5.95326693667861	2.390790715276782	5.95326693667861
PT_0_56.Bdend.0.833333	5.932631022869845	0.023211699062096715	5.932631022869845
PT_0_56.Bdend.0.840351	8.723687972168046	0.004095095752832166	8.723687972168046
PT_0_57.Adend1.0.612281	9.87076520258546	0.8433668575112059	9.87076520258546
PT_0_57.Adend1.0.721053	5.077409236766837	1.380075574178138	5.077409236766837
PT_0_57.Adend2.0.001754	5.963917197858095	1.2491170254194117	5.963917197858095
PT_0_57.Adend3.0.587719	4.415010073048279	0.006276210539074364	4.415010073048279
PT_0_57.Adend3.0.963158	6.220273043860479	0.03078716378160847	6.220273043860479
PT_0_57.Bdend.0.310526	7.7318181745224965	0.07622175277688478	7.7318181745224965
PT_0_57.Bdend.0.538596	4.510513907839928	0.07602165655340734	4.510513907839928
PT_0_58.Adend1.0.285965	6.579357564733245	0.012798794691934989	6.579357564733245
PT_0_58.Adend3.0.075439	6.549267878901724	1.3743239961610643	6.549267878901724
PT_0_58.Bdend.0.829825	5.436546112011907	0.0015887314448154613	5.436546112011907
PT_0_59.Adend1.0.163158	8.581933330138051	0.03700728864723842	8.581933330138051
PT_0_59.Adend1.0.166667	11.22017995902763	0.006365655784096163	11.22017995902763
PT_0_59.Adend2.0.857895	8.221161437243321	1.752702718550677	8.221161437243321
PT_0_59.Adend3.0.601754	6.715067651334378	0.7703239397431263	6.715067651334378
PT_0_59.Adend3.0.861404	6.856236309624299	0.48865113316946635	6.856236309624299
PT_0_59.Adend3.0.977193	9.337185462672972	2.7184117166453285	9.337185462672972
PT_0_60.Adend1.0.173684	5.378013143065552	0.0075623849516113575	5.378013143065552
PT_0_60.Adend2.0.345614	6.499135831630308	0.4587304671163481	6.499135831630308
PT_0_60.Adend3.0.384211	7.208179853974012	1.8037542973242826	7.208179853974012
PT_0_60.Adend3.0.412281	3.3575550985396094	0.017960437329477143	3.3575550985396094
PT_0_60.Adend3.0.433333	3.656560303891012	0.7789713203804279	3.656560303891012
PT_0_60.Adend3.0.587719	10.894442769136267	0.006290269447609737	10.894442769136267
PT_0_60.Bdend.0.005263	13.047227410929324	0.6206521787898327	13.047227410929324
PT_0_60.Bdend.0.587719	10.599524382569106	0.06926868317989594	10.599524382569106
PT_0_61.Adend1.0.489474	3.099037836245622	0.311614376459486	3.099037836245622
PT_0_61.Adend2.0.071930	10.59371693222285	0.003537381871768379	10.59371693222285
PT_0_61.Adend3.0.587719	13.010918553797449	0.006276006690402371	13.010918553797449
PT_0_61.Adend3.0.854386	9.867663834300629	0.020978493354102686	9.867663834300629
PT_0_61.Bdend.0.349123	4.656250370814295	1.385548818910085	4.656250370814295
PT_0_61.Bdend.0.521053	3.8730576499659173	2.9429444537320313	3.8730576499659173
PT_0_61.Bdend.0.826316	6.948100441784362	0.0006328278264968502	6.948100441784362
PT_0_62.Adend1.0.721053	9.10520052258857	1.4563025560901284	9.10520052258857
PT_0_62.Adend3.0.057895	9.609507287297076	0.7682113092138627	9.609507287297076
PT_0_62.Adend3.0.415789	13.498850641032641	0.0029803257436992136	13.498850641032641
PT_0_62.Adend3.0.419298	8.753487189708316	0.0008558483942780969	8.753487189708316
PT_0_62.Bdend.0.566667	9.82082663256006	2.07774997432722	9.82082663256006
PT_0_62.Bdend.0.808772	14.000414594966585	1.3578230701327847	14.000414594966585
PT_0_63.Adend1.0.612281	6.752200441787774	0.8400387708643708	6.752200441787774
PT_0_63.Adend2.0.057895	3.3965944446328207	1.4138385224138945	3.3965944446328207
PT_0_63.Adend3.0.419298	7.834514396740927	0.0008562886434291409	7.834514396740927
PT_0_63.Adend3.0.584211	7.179918376808343	0.016751614082317567	7.179918376808343
PT_0_63.Bdend.0.331579	12.061715979710863	0.008217255815271652	12.061715979710863
PT_0_64.Adend2.0.008772	13.477131696328394	0.14497307667114792	13.477131696328394
PT_0_64.Adend3.0.398246	3.5103698635021106	0.04378567030330868	3.5103698635021106
PT_0_64.Bdend.0.521053	3.5107326551628937	2.7720315393742863	3.5107326551628937
PT_0_64.Bdend.0.524561	3.2736499023383545	1.3587955799151668	3.2736499023383545
PT_0_65.Adend1.0.082456	12.85920567111808	0.003199022407578915	12.85920567111808
PT_0_65.Adend1.0.728070	13.71160481515091	0.056173120103649964	13.71160481515091
PT_0_65.Adend2.0.022807	13.132766827561555	0.059453590650054566	13.132766827561555
PT_0_65.Adend2.0.085965	13.900043129142281	0.09537287759906374	13.900043129142281
PT_0_65.Adend3.0.075439	12.253441816716418	1.4984384484877111	12.253441816716418
PT_0_65.Adend3.0.419298	9.104531088913442	0.0008574891017916965	9.104531088913442
PT_0_65.Adend3.0.587719	7.81026841834174	0.006285626259742694	7.81026841834174
PT_0_65.Bdend.0.345614	3.6556284321402006	0.2697926584740681	3.6556284321402006
PT_0_65.Bdend.0.549123	6.120530753644818	2.495614618372472	6.120530753644818
PT_0_66.Adend1.0.612281	6.900364414431832	0.8464608607867647	6.900364414431832
PT_0_66.Adend2.0.019298	11.776193539280895	0.005861481595228778	11.776193539280895
PT_0_66.Adend2.0.352632	10.452691937258933	0.43572396616619635	10.452691937258933
PT_0_66.Adend2.0.408772	3.7647190764685905	0.015502970273809858	3.7647190764685905
PT_0_66.Adend3.0.057895	4.234606878195219	0.7067389193147009	4.234606878195219
PT_0_66.Adend3.0.854386	11.540513910870715	0.021017490245097983	11.540513910870715
PT_0_66.Bdend.0.584211	9.261088581377924	0.021135331790337497	9.261088581377924
PT_0_66.Bdend.0.812281	10.092235860770268	0.45923019906476803	10.092235860770268
PT_0_67.Adend2.0.008772	6.749650153412427	0.14495968630436723	6.749650153412427
PT_0_67.Bdend.0.847368	7.182747119280798	0.0036607390656337195	7.182747119280798
PT_0_68.Adend1.0.296491	3.247153312039743	2.278294693799272	3.247153312039743
PT_0_68.Adend1.0.510526	6.226659107741268	2.437061164271502	6.226659107741268
PT_0_68.Adend2.0.654386	7.797560419706118	0.503537797023879	7.797560419706118
PT_0_68.Adend2.0.714035	12.828150698151383	1.6792681459414622	12.828150698151383
PT_0_68.Adend3.0.085965	4.825633115895115	1.175122891595892	4.825633115895115
PT_0_68.Bdend.0.005263	11.925969776101171	0.6182874837331553	11.925969776101171
PT_0_68.Bdend.0.328070	11.232358677478548	0.026281187965487767	11.232358677478548
PT_0_69.Adend2.0.401754	8.969594359666496	0.018634277918639613	8.969594359666496
PT_0_69.Adend2.0.412281	9.28616539433582	0.27341661631267444	9.28616539433582
PT_0_69.Adend2.0.721053	3.44468690911241	0.010964542966642019	3.44468690911241
PT_0_69.Adend3.0.415789	3.655071363638693	0.0029859095429156466	3.655071363638693
PT_0_69.Bdend.0.349123	10.967714790494213	1.6396301509931952	10.967714790494213
PT_0_69.Bdend.0.594737	3.373064670630325	1.9684792071631658	3.373064670630325
PT_0_70.Adend1.0.271930	14.43805622201521	0.02099396796231843	14.43805622201521
PT_0_70.Adend2.0.019298	4.002632104926348	0.005862367881711895	4.002632104926348
PT_0_70.Adend3.0.840351	3.2231397986944366	1.6970843052692128	3.2231397986944366
PT_0_70.Bdend.0.836842	3.0781773187744843	0.03364382634384839	3.0781773187744843
PT_0_70.Bdend.0.857895	12.750884513616494	1.4842964220210795	12.750884513616494
PT_0_71.Adend1.0.092982	14.250301420384453	0.2896182359620879	14.250301420384453
PT_0_71.Adend1.0.489474	9.387234024869251	0.3300697220587632	9.387234024869251
PT_0_71.Adend2.0.349123	11.725518765899107	0.0886375429720502	11.725518765899107
PT_0_71.Adend2.0.356140	3.387528479892635	2.768723519158873	3.387528479892635
PT_0_71.Adend2.0.643860	7.1508718650464544	0.13087688824295873	7.1508718650464544
PT_0_71.Adend3.0.054386	11.104168771319229	0.03882800084367506	11.104168771319229
PT_0_71.Adend3.0.338596	13.460637182180797	2.7659422894838377	13.460637182180797
PT_0_71.Adend3.0.387719	7.300253467002677	0.3057108346212084	7.300253467002677
PT_0_71.Adend3.0.398246	4.845153851823757	0.0439494407334668	4.845153851823757
PT_0_72.Adend1.0.005263	5.377452945888039	0.36055386318401106	5.377452945888039
PT_0_72.Adend1.0.170175	9.326458541749693	0.0009290147898489923	9.326458541749693
PT_0_72.Adend2.0.071930	3.995193187917014	0.0035334831096420693	3.995193187917014
PT_0_72.Adend2.0.352632	8.622774007832252	0.4318777650431929	8.622774007832252
PT_0_72.Adend3.0.426316	4.543965529961934	0.010317819557323409	4.543965529961934
PT_0_72.Adend3.0.598246	4.490260666471191	0.12626485298968987	4.490260666471191
PT_0_73.Adend1.0.082456	13.901905305090995	0.00319446323884944	13.901905305090995
PT_0_73.Adend1.0.163158	7.290756010767376	0.036979960254307026	7.290756010767376
PT_0_73.Adend1.0.507018	10.839672090954265	0.35005238079345224	10.839672090954265
PT_0_73.Adend2.0.078947	9.21761614834973	0.002878510894023958	9.21761614834973
PT_0_73.Adend2.0.089474	7.737791413949165	1.5161850870287	7.737791413949165
PT_0_73.Adend3.0.043860	9.606742532197375	2.1087402097115806	9.606742532197375
PT_0_73.Bdend.0.335088	6.1079737881992955	0.00303193814589616	6.1079737881992955
PT_0_73.Bdend.0.840351	9.14791782446439	0.004097375077748121	9.14791782446439
PT_0_74.Adend2.0.064912	3.7495612138291445	0.04086321536135283	3.7495612138291445
PT_0_74.Adend2.0.640351	12.886881117755305	2.831245983440252	12.886881117755305
PT_0_74.Adend3.0.591228	4.52400052200659	0.0007640887022543264	4.52400052200659
PT_0_75.Adend2.0.714035	8.367822693559177	1.5721229582372584	8.367822693559177
PT_0_75.Adend3.0.594737	6.624261235234852	0.011023984642393625	6.624261235234852
PT_0_75.Adend3.0.840351	14.008376118738859	2.4157261620498476	14.008376118738859
PT_0_76.Bdend.0.314035	9.696724833144012	0.01721755264423888	9.696724833144012
PT_0_76.Bdend.0.591228	13.295178517557938	0.9743083964438526	13.295178517557938
PT_0_76.Bdend.0.833333	14.252048743344348	0.02324352869652538	14.252048743344348
PT_0_77.Adend1.0.085965	9.063922994171188	0.01060534958424696	9.063922994171188
PT_0_77.Adend1.0.285965	4.798977983123589	0.01279248612860592	4.798977983123589
PT_0_77.Adend1.0.731579	11.073375004252854	0.20302796380720556	11.073375004252854
PT_0_77.Adend2.0.405263	13.41081504756067	0.002601297916674113	13.41081504756067
PT_0_77.Adend3.0.419298	12.947228989147415	0.0008554436593859276	12.947228989147415
PT_0_77.Bdend.0.545614	10.860029651281822	1.6037309823779557	10.860029651281822
PT_0_78.Adend1.0.264912	8.841014206542496	1.4529313252093008	8.841014206542496
PT_0_78.Adend2.0.640351	6.706727057132558	2.365174554795865	6.706727057132558
PT_0_78.Adend2.0.724561	5.86930728846538	0.0015672223725740919	5.86930728846538
PT_0_78.Adend2.0.731579	6.394677686419672	0.05930994718048979	6.394677686419672
PT_0_78.Adend3.0.050877	6.678531725660715	0.011870270605117719	6.678531725660715
PT_0_78.Adend3.0.394737	10.404988144398525	0.006184176342637638	10.404988144398525
PT_0_78.Adend3.0.580702	7.396414148485193	0.27252793104019035	7.396414148485193
PT_0_78.Bdend.0.542105	6.818503606605394	0.3563896528054351	6.818503606605394
PT_0_78.Bdend.0.573684	13.133361121045223	0.0965704735985484	13.133361121045223
PT_0_78.Bdend.0.836842	8.228586691809998	0.03369168768340082	8.228586691809998
PT_0_79.Adend2.0.019298	4.414064084641628	0.005854792316256645	4.414064084641628
PT_0_79.Adend2.0.089474	8.999751966217366	1.5638351411609221	8.999751966217366
PT_0_79.Bdend.0.819298	5.937622645686302	0.019562651486983856	5.937622645686302
PT_0_79.Bdend.0.850877	9.714011332440478	0.04948270251239198	9.714011332440478
PT_0_80.Adend1.0.163158	11.359800431768004	0.03694684993534398	11.359800431768004
PT_0_80.Adend1.0.724561	4.001878367914731	0.12274128259293107	4.001878367914731
PT_0_80.Adend1.0.738596	3.64415576398613	1.736125827234421	3.64415576398613
PT_0_80.Adend2.0.057895	8.98940654479232	1.7379686854753662	8.98940654479232
PT_0_80.Adend2.0.342105	11.94585643067001	1.9273603666605874	11.94585643067001
PT_0_80.Adend3.0.054386	12.401025162344771	0.038854998632243204	12.401025162344771
PT_0_80.Bdend.0.338596	5.970212273091188	0.01828776066472835	5.970212273091188
PT_0_80.Bdend.0.349123	8.659331032748467	1.5036605982224427	8.659331032748467
PT_0_80.Bdend.0.573684	12.951103715845804	0.09607924436369877	12.951103715845804
PT_0_81.Adend1.0.075439	9.08237635453145	0.45510927640712096	9.08237635453145
PT_0_81.Adend2.0.647368	10.558762303733998	0.013903070026532712	10.558762303733998
PT_0_81.Adend3.0.057895	13.92182613575676	0.7609051966375205	13.92182613575676
PT_0_81.Bdend.0.843860	5.896035169139417	0.0011325231042246355	5.896035169139417
PT_0_82.Adend1.0.096491	10.579315781120187	2.6508497691337336	10.579315781120187
PT_0_82.Adend2.0.650877	11.579641252851784	0.11733290709328709	11.579641252851784
PT_0_82.Adend3.0.387719	10.948975280962067	0.3060412966544551	10.948975280962067
PT_0_82.Adend3.0.598246	7.259596494549303	0.12625634763167798	7.259596494549303
PT_0_82.Bdend.0.819298	8.345562009632916	0.019618909669197552	8.345562009632916
PT_0_83.Adend2.0.352632	9.912607638208053	0.42688477311542217	9.912607638208053
PT_0_83.Adend3.0.966667	7.724230462894602	0.10795876669109486	7.724230462894602
PT_0_83.Bdend.0.345614	3.3513623773973134	0.26899100779638857	3.3513623773973134
PT_0_83.Bdend.0.854386	13.685097103694831	0.41875839939449283	13.685097103694831
PT_0_84.Adend1.0.289474	10.75320414843599	0.2812806845891619	10.75320414843599
PT_0_84.Adend1.0.503509	13.48456440772751	0.030322486451389248	13.48456440772751
PT_0_84.Adend1.0.721053	8.880391659628874	1.376594320112329	8.880391659628874
PT_0_84.Adend2.0.391228	12.925649743342793	2.7447259238664596	12.925649743342793
PT_0_84.Adend3.0.057895	7.699592017405139	0.7346591282228117	7.699592017405139
PT_0_84.Adend3.0.391228	7.73555217956845	0.02316065206163217	7.73555217956845
PT_0_84.Bdend.0.843860	8.158831534047074	0.0011343576823130714	8.158831534047074
PT_0_85.Adend1.0.078947	3.9355033741299943	0.049320516308288744	3.9355033741299943
PT_0_85.Adend1.0.096491	3.017598116877052	2.02976146047303	3.017598116877052
PT_0_85.Adend2.0.015789	8.094798253711934	0.0006075650748680282	8.094798253711934
PT_0_85.Adend2.0.061404	12.097894145891063	0.1525115590449725	12.097894145891063
PT_0_85.Adend2.0.405263	5.967640548094714	0.002598168653523911	5.967640548094714
PT_0_85.Adend3.0.314035	6.342529976376493	2.7023320022464175	6.342529976376493
PT_0_85.Adend3.0.580702	7.487986847684839	0.2727112839084064	7.487986847684839
PT_0_85.Bdend.0.545614	3.041969184746049	1.2769385539590288	3.041969184746049
PT_0_86.Adend1.0.271930	14.823342531623474	0.020988939899499928	14.823342531623474
PT_0_86.Adend1.0.492982	7.924979597394284	0.09605408677710278	7.924979597394284
PT_0_86.Adend3.0.082456	3.6636970631526387	0.2569106760421952	3.6636970631526387
PT_0_86.Adend3.0.594737	12.638382112123567	0.011019250725564936	12.638382112123567
PT_0_86.Bdend.0.314035	6.860171672151019	0.017151117251567892	6.860171672151019
PT_0_87.Adend2.0.012281	11.474038629024177	0.006000031243407156	11.474038629024177
PT_0_87.Adend2.0.405263	6.194584295763609	0.0025967244724980835	6.194584295763609
PT_0_87.Adend3.0.071930	3.110876828766399	2.981471476052347	3.110876828766399
PT_0_87.Adend3.0.419298	3.0281021352913564	0.0008556383942998787	3.0281021352913564
PT_0_87.Bdend.0.349123	11.541159410963608	1.5527580040273143	11.541159410963608
PT_0_87.Bdend.0.538596	6.093662197682463	0.07593002816265645	6.093662197682463
PT_0_88.Adend1.0.254386	3.6005115819733575	0.2991690937646334	3.6005115819733575
PT_0_88.Adend3.0.419298	6.0672821351073045	0.0008558545067281903	6.0672821351073045
PT_0_88.Adend3.0.847368	7.731040542057791	0.01880608277308772	7.731040542057791
PT_0_88.Bdend.0.850877	8.868918432168865	0.049342902041127096	8.868918432168865
