spine_id	weight_before_D1	weight_after_D1
PT_0_20.Adend2.0.363158	3.3995039793469246	0.00215047049856698
PT_0_20.Adend3.0.015789	6.635595872613498	0.001236249932148837
PT_0_20.Bdend.0.250877	5.005415531819963	0.0021683581136512026
PT_0_21.Adend1.0.370175	12.969008808555136	0.0010408711937107686
PT_0_21.Adend2.0.956140	4.942792810069074	0.0016571956013304726
PT_0_21.Adend3.0.728070	6.980365545667151	0.0010735568758636258
PT_0_21.Bdend.0.738596	6.64604771444865	0.0011517469532541461
PT_0_22.Adend1.0.001754	6.916418107739071	0.0008758774507201352
PT_0_23.Adend1.0.026316	12.566525179813004	0.0010384126323204658
PT_0_23.Adend2.0.001754	6.911125441145289	0.001241445885821946
PT_0_23.Adend3.0.717544	5.338433402878212	0.0012593189005649882
PT_0_24.Adend3.0.591228	8.7767058839291	0.0004081633715048781
PT_0_24.Bdend.0.124561	12.904476485086105	0.0004383779797016452
PT_0_25.Adend1.0.110526	6.970601194859515	0.001376505810973256
PT_0_25.Adend3.0.243860	5.136731968205891	0.01257022106981251
PT_0_25.Bdend.0.808772	8.992975784360455	0.014019953911384936
PT_0_26.Adend1.0.640351	12.189710136113403	0.0014077515027017796
PT_0_26.Adend3.0.485965	6.8226987074663485	0.0009866672902371274
PT_0_28.Adend2.0.201754	10.729343948949204	0.0011917681494633052
PT_0_28.Adend3.0.482456	4.751821341213131	0.0013997467137572923
PT_0_29.Adend1.0.110526	9.324846696926507	0.0013789901003692917
PT_0_29.Adend2.0.573684	6.250394345066139	0.001434626643861851
PT_0_29.Adend3.0.882456	5.635047227671889	0.0018763629859440594
PT_0_29.Bdend.0.647368	9.762239716809328	0.001694159082697171
PT_0_32.soma.0.031250	9.395621259057952	0.0013052263202143692
PT_0_35.soma.0.385417	10.332615433093128	0.0013011157821810578
PT_0_37.soma.0.239583	4.546805233409618	0.001305001601854281
PT_0_38.soma.0.093750	6.260591730836822	0.0013056048951060257
PT_0_39.soma.0.489583	11.543641804725336	0.0013015390031965689
PT_0_40.Adend1.0.029825	3.118984446117787	0.01922887149582171
PT_0_40.Adend1.0.163158	8.749110836996937	0.47532729000044416
PT_0_40.Adend2.0.219298	10.230249979050354	0.07578321935503421
PT_0_40.Adend2.0.250877	13.473092297904705	0.025936817698303874
PT_0_40.Bdend.0.243860	3.4541789608781013	0.1632903835376607
PT_0_40.Bdend.0.721053	7.046215804337693	0.6275871294179682
PT_0_41.Adend1.0.033333	4.872115350086077	0.3863251973020965
PT_0_41.Adend1.0.373684	12.052203295258357	0.006892297240098211
PT_0_41.Adend2.0.247368	6.959483530363317	1.0390094944703554
PT_0_41.Adend2.0.584211	11.876118756461432	1.190677372379942
PT_0_41.Adend3.0.247368	4.548130418855351	0.09205776150254705
PT_0_41.Adend3.0.738596	7.6342842384348275	2.8109008016866577
PT_0_41.Bdend.0.107018	14.226759471912478	0.251960851996783
PT_0_41.Bdend.0.405263	14.552002054118915	0.48635155983617795
PT_0_41.Bdend.0.938596	3.3826678752975323	0.005142874520291887
PT_0_42.Adend1.0.005263	8.034259763842764	0.012213748700494312
PT_0_42.Adend1.0.107018	3.7682450432540846	0.004240320663359232
PT_0_42.Adend1.0.373684	11.617384745109549	0.006897600410722103
PT_0_42.Adend2.0.198246	6.967614600830126	0.006196007980661981
PT_0_42.Adend2.0.359649	13.11112516782572	0.044590192985291904
PT_0_42.Adend2.0.577193	12.712691203941738	0.049711458512508785
PT_0_42.Adend2.0.998246	3.3945931886810037	1.3608373433822774
PT_0_42.Adend3.0.714035	5.505161984631072	0.016639819618845975
